Gene_acc,Gene_id,SMm1,SMm2,SMm3,SMm4,NST1m1,NST1m2,NST1m3,NST1m4,Desc
1561,Tb927.11.13780,1922700.0,2001300.0,2095200.0,2043300.0,2481500.0,2442300.0,2707600.0,2524200.0,profilin
1562,Tb927.11.1380,394320.0,429870.0,422950.0,401320.0,532400.0,613390.0,621770.0,580920.0,"Right handed beta helix region/Periplasmic copper-binding protein (NosD), putative"
1563,Tb927.11.13800,2423.8,2038.9,2383.0,2476.2,4402.1,4267.3,3989.1,2518.8,"hypothetical protein, conserved"
1564,Tb927.11.13810,124910.0,131190.0,140940.0,105920.0,194810.0,181830.0,212710.0,190700.0,"ATP- dependent RNA helicase, putative"
1565,Tb927.11.13820,183580.0,197750.0,237790.0,195590.0,240050.0,258150.0,267530.0,280670.0,"hypothetical protein, conserved"
1566,Tb927.11.13840,18350.0,12628.0,26197.0,18945.0,23592.0,19937.0,24216.0,22508.0,"hypothetical protein, conserved"
1567,Tb927.11.13860,274330.0,278900.0,295980.0,272960.0,372220.0,437050.0,440530.0,419770.0,"hypothetical protein, conserved"
1568,Tb927.11.13870,287050.0,295830.0,341950.0,280680.0,345660.0,355010.0,339300.0,318710.0,"uncharacterized protein, PH0010 family/AmmeMemoRadiSam system protein A, putative"
1569,Tb927.11.1390,131180.0,131720.0,121920.0,127630.0,155510.0,158320.0,170000.0,169990.0,"class I transcription factor A, subunit 1"
1570,Tb927.11.13900,184580.0,199470.0,214330.0,194640.0,213460.0,188770.0,232320.0,217300.0,Centrin-5
1571,Tb927.11.13910,8273.1,9611.3,7338.0,6896.1,9679.7,8170.5,10014.0,7620.1,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
1572,Tb927.11.13920,1390100.0,1536400.0,1619800.0,1483000.0,1952700.0,1991900.0,2011600.0,1984000.0,"kinesin-II 85 Kd subunit, putative"
1573,Tb927.11.13930,319110.0,308060.0,318940.0,298030.0,423830.0,459840.0,454640.0,451290.0,"U3 small nucleolar ribonucleoprotein protein IMP3, putative"
1574,Tb927.11.13960,71994.0,97316.0,85907.0,103670.0,135540.0,130990.0,145140.0,131670.0,U6 snRNA-associated Sm-like protein LSm4p
1575,Tb927.11.13970,230450.0,230270.0,231800.0,223080.0,351450.0,362500.0,368290.0,360940.0,"Pab1p-dependent poly(A) ribonuclease subunit, putative"
1576,Tb927.11.13980,62432.0,61845.0,81057.0,74423.0,107290.0,105580.0,114290.0,106440.0,Outer row dynein-assembly protein 7
1577,Tb927.11.1400,127610.0,126990.0,140150.0,125070.0,152610.0,161760.0,166960.0,159610.0,"hypothetical protein, conserved"
1578,Tb927.11.14020,3508500.0,3461200.0,3897100.0,3401200.0,4770000.0,4667100.0,4848600.0,4962100.0,nuclear RNA binding domain 2
1579,Tb927.11.14030,30142.0,27604.0,26092.0,29929.0,36038.0,33748.0,51407.0,45364.0,cyclin 9
1580,Tb927.11.14090,697220.0,716620.0,675970.0,610580.0,1020500.0,1018100.0,1066000.0,971860.0,Double RNA binding domain protein 18
1581,Tb927.11.1410,154330.0,159600.0,169640.0,173970.0,197020.0,234010.0,242870.0,222000.0,"class I transcription factor A, subunit 3"
1582,Tb927.11.14100,2275000.0,2187700.0,2531000.0,2307100.0,3208700.0,3246900.0,3228000.0,3357100.0,Double RNA-binding domain containing protein 4
1583,Tb927.11.14120,2485800.0,2650800.0,2614700.0,2531100.0,3719700.0,3869400.0,4101900.0,3995900.0,"phenylalanyl-tRNA synthetase alpha chain, putative"
1584,Tb927.11.14140,898360.0,905070.0,956400.0,949680.0,1235400.0,1364600.0,1343400.0,1351200.0,ethanolamine-phosphate cytidylyltransferase
1585,Tb927.11.14160,587620.0,543470.0,583240.0,573260.0,676420.0,673760.0,701580.0,708680.0,"Alpha/beta hydrolase family, putative"
1586,Tb927.11.14170,60160.0,55698.0,69366.0,66952.0,98193.0,85157.0,99561.0,106850.0,"hypothetical protein, conserved"
1587,Tb927.11.14180,4552.9,4242.0,5396.4,5663.6,6931.3,9093.9,9281.8,6461.0,"CLASP N terminal, putative"
1588,Tb927.11.14190,7894000.0,8052500.0,8609800.0,8567400.0,10658000.0,11136000.0,11579000.0,10940000.0,"Staphylococcal nuclease homologue/Tudor domain containing protein, putative"
1589,Tb927.11.1420,1961600.0,1998400.0,2207000.0,1985300.0,2476800.0,2571600.0,2707500.0,2600700.0,"hypothetical protein, conserved"
1590,Tb927.11.14200,509260.0,530810.0,601710.0,544790.0,850950.0,860820.0,878320.0,876080.0,ubiquitin-conjugating enzyme CDC34
1591,Tb927.11.14210,763130.0,837510.0,778340.0,776010.0,961810.0,1062900.0,1051900.0,1072200.0,conserved protein
1592,Tb927.11.14220,550520.0,572760.0,623510.0,615290.0,885270.0,928510.0,960170.0,943080.0,Regulator of ESAG9-1
1593,Tb927.11.14230,48062.0,42660.0,49318.0,54801.0,54720.0,55150.0,65117.0,62411.0,"Vps23 core domain containing protein, putative"
1594,Tb927.11.14240,11123.0,11473.0,11076.0,11622.0,14677.0,14075.0,13772.0,12306.0,"WD domain, G-beta repeat, putative"
1595,Tb927.11.14250,9138500.0,8925500.0,9591200.0,8909100.0,12187000.0,12384000.0,13438000.0,12775000.0,"T-complex protein 1, epsilon subunit, putative"
1596,Tb927.11.14270,35642.0,29595.0,20467.0,22940.0,27254.0,39002.0,35782.0,37407.0,"STE group serine/threonine-protein kinase, putative"
1597,Tb927.11.14280,211380.0,239890.0,246850.0,225490.0,332510.0,339090.0,359350.0,316670.0,"septum formation protein MAF homologue, putative"
1598,Tb927.11.14290,698310.0,735970.0,760560.0,790470.0,1003200.0,1076000.0,1116900.0,1126400.0,"vacuolar sorting protein, putative"
1599,Tb927.11.1430,7150500.0,7265100.0,7153200.0,7019400.0,9408400.0,9453200.0,9952800.0,9896000.0,Component of motile flagella 2
1600,Tb927.11.14300,1288600.0,1282600.0,1400500.0,1203700.0,1787800.0,1778500.0,2008600.0,1975400.0,"Dynein intermediate chain, axonemal"
1602,Tb927.11.14330,993740.0,1056200.0,1072200.0,1022100.0,1458300.0,1508100.0,1538200.0,1468500.0,"HECT-domain (ubiquitin-transferase), putative"
1603,Tb927.11.14340,914080.0,996550.0,949960.0,1038500.0,1279100.0,1355100.0,1449800.0,1383600.0,exportin 1
1604,Tb927.11.14360,537860.0,545710.0,537610.0,531200.0,641000.0,714740.0,761580.0,656490.0,mitochondrial carrier protein
1605,Tb927.11.14380,28556.0,28143.0,35444.0,29856.0,41024.0,43142.0,38903.0,42219.0,kinetoplast polyadenylation/uridylation factor 2
1606,Tb927.11.14390,174830.0,170650.0,190380.0,181090.0,204130.0,216680.0,215120.0,209590.0,"hypothetical protein, conserved"
1607,Tb927.11.1440,482810.0,486610.0,507760.0,471270.0,638750.0,650090.0,662100.0,630690.0,"hypothetical protein, conserved"
1608,Tb927.11.14410,8887.5,10034.0,9327.0,9801.2,15795.0,12464.0,14876.0,16866.0,"Ankyrin repeats (3 copies), putative"
1609,Tb927.11.14430,2076800.0,2268200.0,2488800.0,2389900.0,2508900.0,2621300.0,2894200.0,2809100.0,proteasome regulatory non-ATP-ase subunit
1610,Tb927.11.14440,306120.0,299780.0,326320.0,300520.0,358610.0,369880.0,368710.0,358720.0,"Pentatricopeptide repeat protein (PPR), putative"
1611,Tb927.11.14450,144910.0,152590.0,154390.0,148550.0,261790.0,292530.0,435470.0,234880.0,"hypothetical protein, conserved"
1612,Tb927.11.14460,416320.0,544770.0,511640.0,478770.0,596240.0,623790.0,630080.0,639210.0,"ADP-ribosylation factor GTPase activating protein 1, putative"
1613,Tb927.11.14470,5526.5,4857.3,5676.6,6776.5,6662.9,9249.6,9879.5,7498.2,Bardet-Biedl syndrome 9 protein
1614,Tb927.11.14480,17590.0,19168.0,20060.0,19056.0,29687.0,29312.0,30995.0,27181.0,"ubiquitin carboxyl-terminal hydrolase, putative"
1615,Tb927.11.14490,708940.0,829340.0,841310.0,774100.0,1010900.0,1009500.0,1133700.0,977480.0,"RNA polymerase subunit, putative"
1616,Tb927.11.1450,3763200.0,3803000.0,4023600.0,3841700.0,4261000.0,4190400.0,4565900.0,4202400.0,"2-oxoglutarate dehydrogenase E1 component, putative"
1617,Tb927.11.14520,180150.0,204850.0,176660.0,186690.0,203470.0,212260.0,216280.0,213990.0,Polypeptide deformylase 1
1618,Tb927.11.14540,22022.0,23529.0,22843.0,22891.0,31163.0,28425.0,27231.0,31653.0,"hypothetical protein, conserved"
1619,Tb927.11.14560,718180.0,770960.0,801150.0,739180.0,1019800.0,1030300.0,1111700.0,1012300.0,"Cleavage and polyadenylation specificity factor CPSF160, putative"
1620,Tb927.11.14580,291650.0,299380.0,322630.0,301180.0,419720.0,424810.0,455910.0,432910.0,Bifunctional Monophosphate RNA Kinase/RNA guanylyltransferase
1621,Tb927.11.14590,1953700.0,1985600.0,2033300.0,1991300.0,2775900.0,2887300.0,2952900.0,2876000.0,G5-interacting protein
1622,Tb927.11.14610,159140.0,137530.0,166510.0,155440.0,200760.0,195650.0,211270.0,186940.0,"procyclin-associated gene 4 (PAG4) protein, putative"
1623,Tb927.11.14620,817960.0,841770.0,882150.0,840360.0,1185500.0,1199500.0,1253800.0,1201100.0,"expression site-associated gene 2 (ESAG2) protein, putative"
1624,Tb927.11.14650,56758.0,56735.0,64077.0,59041.0,72417.0,80907.0,87340.0,84610.0,SUMO-interacting motif-containing protein
1625,Tb927.11.14680,107020.0,115030.0,113080.0,102460.0,166860.0,176610.0,189470.0,163150.0,"phosphatidylinositol 3-related kinase, putative"
1626,Tb927.11.14690,309530.0,309110.0,306090.0,259970.0,402400.0,408660.0,435160.0,406810.0,"Microtubule-binding protein MIP-T3, putative"
1627,Tb927.11.14730,1456600.0,1643500.0,1674000.0,1589800.0,1830900.0,1962500.0,2114700.0,1909900.0,"Metalloprotease M41 FtsH, putative"
1628,Tb927.11.14740,42052.0,45265.0,36682.0,32075.0,64349.0,67555.0,70158.0,67378.0,"YqaJ-like viral recombinase domain containing protein, putative"
1629,Tb927.11.14750,190070.0,225790.0,237820.0,216010.0,389480.0,441410.0,430180.0,386640.0,"PSP1 C-terminal conserved region, putative"
1630,Tb927.11.14760,9230.6,10822.0,11329.0,13804.0,15218.0,13241.0,20304.0,14249.0,"Clustered mitochondria/Translation initiation factor eIF3 subunit 135, putative"
1631,Tb927.11.14780,639120.0,640200.0,638140.0,615480.0,776030.0,788230.0,822300.0,784400.0,phosphomannose isomerase
1632,Tb927.11.14800,7557.0,3751.6,3752.6,6416.3,12094.0,7537.8,13649.0,9763.2,"hypothetical protein, conserved"
1633,Tb927.11.14820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"hypothetical protein, conserved"
1634,Tb927.11.14870,306770.0,337360.0,330940.0,321640.0,393350.0,404950.0,465900.0,413020.0,"NAD+ synthase, putative"
1635,Tb927.11.14880,879040.0,933530.0,932600.0,891580.0,1052500.0,1104000.0,1245800.0,1156200.0,"Paraflagellar Rod Proteome Component 9, putative"
1636,Tb927.11.14890,92549.0,76872.0,88474.0,83824.0,152290.0,142260.0,166260.0,152190.0,"DNA polymerase alpha/epsilon subunit B, putative"
1637,Tb927.11.14900,1120400.0,1087700.0,1174600.0,1123500.0,1519200.0,1483500.0,1666300.0,1558300.0,coatomer subunit epsilon
1638,Tb927.11.14910,375660.0,377490.0,357310.0,353440.0,445420.0,481030.0,515250.0,474010.0,"protein phosphatase 2C, putative"
1639,Tb927.11.14920,256490.0,273930.0,249320.0,259290.0,351250.0,369040.0,426770.0,363930.0,"hypothetical protein, conserved"
1641,Tb927.11.14960,491330.0,570110.0,596360.0,549540.0,756010.0,812440.0,839750.0,807130.0,"pumilio/PUF RNA binding protein 7, putative"
1642,Tb927.11.14970,569810.0,632150.0,588150.0,569770.0,755260.0,817470.0,829900.0,806940.0,"hypothetical protein, conserved"
1643,Tb927.11.14990,127650.0,127540.0,155340.0,116200.0,179740.0,192360.0,194010.0,175300.0,"hypothetical protein, conserved"
1644,Tb927.11.15000,16647.0,18649.0,20070.0,19796.0,30781.0,27944.0,29425.0,24221.0,survival of motor neuron (SMN)-like protein
1645,Tb927.11.15020,258400.0,304040.0,308820.0,258500.0,371850.0,338710.0,403850.0,370340.0,iron superoxide dismutase
1646,Tb927.11.15030,3919700.0,4076700.0,4071800.0,4020800.0,5373800.0,5486800.0,5524700.0,5491700.0,small GTPase
1647,Tb927.11.15040,1262100.0,1187900.0,1233900.0,1144200.0,1504300.0,1550400.0,1586900.0,1469500.0,"Chaperonin HSP60, mitochondrial"
1648,Tb927.11.15070,34527.0,30799.0,32688.0,37636.0,46027.0,48913.0,56088.0,59521.0,Basal body protein
1649,Tb927.11.15100,4831000.0,5345800.0,5407500.0,4962000.0,6777600.0,7160400.0,7399000.0,6964900.0,Tb5.20
1650,Tb927.11.15120,497380.0,518650.0,580670.0,511240.0,738180.0,781910.0,808800.0,710100.0,"hypothetical protein, conserved"
1651,Tb927.11.15130,2288000.0,2528200.0,2506200.0,2315600.0,3080400.0,3049200.0,3166800.0,3116000.0,"DnaJ homolog, putative"
1652,Tb927.11.15140,2864600.0,3147100.0,3107400.0,2857600.0,3858400.0,3902400.0,4288500.0,4224800.0,"bilobe region protein, putative"
1653,Tb927.11.15150,2914900.0,3305400.0,3259300.0,3091700.0,4243900.0,4609300.0,4968600.0,4445200.0,"1-acyl-sn-glycerol-3-phosphate acyltransferase, putative"
1654,Tb927.11.15170,10529.0,12728.0,8506.2,8127.0,10223.0,11671.0,10946.0,10712.0,"ribosome biogenesis protein TSR3, putative"
1655,Tb927.11.15180,202320.0,183110.0,211130.0,183310.0,230320.0,225450.0,259710.0,238420.0,"hypothetical protein, conserved"
1656,Tb927.11.15190,225010.0,188320.0,228290.0,216940.0,286140.0,301350.0,284650.0,322810.0,"Domain of unknown function (DUF4200), putative"
1657,Tb927.11.15200,1373.2,2127.9,1836.1,1846.8,2289.3,3359.6,4342.8,3811.5,"hypothetical protein, conserved"
1658,Tb927.11.15210,108330.0,114960.0,111350.0,92881.0,135080.0,146090.0,137970.0,145170.0,"TLR4 regulator and MIR-interacting MSAP, putative"
1659,Tb927.11.15220,432800.0,461290.0,411430.0,411660.0,612180.0,624890.0,606910.0,610680.0,"hypothetical protein, conserved"
1660,Tb927.11.15230,1263700.0,1209500.0,1315800.0,1258300.0,1605100.0,1695200.0,1662200.0,1588900.0,"cytosolic coat protein, putative"
1661,Tb927.11.15240,1323400.0,1401100.0,1518600.0,1405700.0,1665900.0,1785000.0,1832800.0,1900500.0,"Ras-related protein RAB2B, putative"
1662,Tb927.11.15250,84568.0,75771.0,79769.0,91064.0,113650.0,110440.0,117520.0,143030.0,"hypothetical protein, conserved"
1663,Tb927.11.15270,421830.0,467330.0,512220.0,496160.0,632370.0,631090.0,686240.0,659650.0,"phosphopantetheine adenylyltransferase, putative"
1664,Tb927.11.15290,51250.0,63662.0,62435.0,60404.0,84199.0,90068.0,92371.0,92867.0,"eRF1 methyltransferase catalytic subunit, putative"
1665,Tb927.11.15310,85558.0,100630.0,86616.0,90183.0,94316.0,99888.0,106550.0,97095.0,"hypothetical protein, conserved"
1666,Tb927.11.15340,21236.0,33606.0,32859.0,29216.0,36716.0,35909.0,49115.0,47346.0,"hypothetical protein, conserved"
1667,Tb927.11.15350,454830.0,474480.0,504320.0,466210.0,636100.0,663460.0,696490.0,671510.0,"RNA-binding protein, putative"
1668,Tb927.11.15370,4918800.0,5144300.0,5201500.0,5183300.0,6768900.0,7045200.0,7613900.0,7345800.0,"Importin subunit beta-4, putative"
1669,Tb927.11.15375,34383.0,32406.0,36782.0,29966.0,73728.0,74066.0,80672.0,75823.0,hypothetical protein
1670,Tb927.11.1540,238650.0,224890.0,258200.0,251210.0,217520.0,240070.0,273010.0,251840.0,isovaleryl-CoA dehydrogenase
1671,Tb927.11.15400,322150.0,300870.0,360860.0,340220.0,407790.0,445760.0,468650.0,448690.0,"synaptobrevin, putative"
1672,Tb927.11.15420,1709300.0,1930800.0,1809900.0,1745800.0,2538700.0,2358400.0,2536000.0,2436500.0,eukaryotic translation initiation factor 3 subunit k
1673,Tb927.11.15430,631830.0,672960.0,676320.0,639110.0,875920.0,953600.0,941470.0,949800.0,"U5 small nuclear ribonucleoprotein component, putative"
1674,Tb927.11.15440,30599.0,32210.0,38450.0,33798.0,31983.0,37682.0,54769.0,34939.0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
1675,Tb927.11.15460,158610.0,168000.0,152710.0,184380.0,242190.0,218460.0,268650.0,241060.0,"ATP-dependent DEAD/H RNA helicase, putative"
1676,Tb927.11.15480,3262000.0,3750800.0,3649000.0,3548000.0,6151000.0,6660800.0,7025600.0,6872700.0,"heat shock protein Hsp20, putative"
1677,Tb927.11.15490,17305.0,15576.0,18417.0,17684.0,26055.0,23378.0,25574.0,25420.0,"Tb-291 membrane associated protein, putative"
1678,Tb927.11.1550,124140.0,132890.0,139680.0,137500.0,166460.0,189830.0,184060.0,165230.0,"XRN 5-3 exonuclease N-terminus, putative"
1679,Tb927.11.15520,31501.0,36201.0,32180.0,31274.0,41226.0,39571.0,48068.0,46468.0,"hypothetical protein, conserved"
1680,Tb927.11.15560,308070.0,305030.0,348870.0,295560.0,430760.0,427680.0,403580.0,421870.0,Nucleoporin NUP53a
1681,Tb927.11.15580,50258.0,47992.0,48425.0,52652.0,55331.0,64712.0,72987.0,70417.0,TFIIF-like transcription factor subunit 2
1682,Tb927.11.1560,2664200.0,2650500.0,2925300.0,2671100.0,3147500.0,3126100.0,3391700.0,3162100.0,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative"
1683,Tb927.11.15610,18292.0,19282.0,12014.0,17376.0,22657.0,21266.0,29164.0,19718.0,"hypothetical protein, conserved"
1684,Tb927.11.15630,19603.0,21511.0,20479.0,18059.0,26923.0,25814.0,21654.0,22838.0,"NOL1/NOP2/sun family, putative"
1685,Tb927.11.15640,242870.0,260000.0,258690.0,228750.0,310670.0,311700.0,315900.0,286800.0,mitochondrial RNA binding complex 1 subunit
1686,Tb927.11.15680,1167600.0,1015000.0,1085100.0,1088500.0,1364400.0,1373000.0,1454300.0,1338200.0,"hypothetical protein, conserved"
1687,Tb927.11.15690,639500.0,662920.0,654020.0,665070.0,763000.0,743110.0,779570.0,770770.0,"U5 snRNP-associated 102 kDa protein, putative"
1688,Tb927.11.15730,421210.0,435090.0,488460.0,431800.0,539460.0,515100.0,525880.0,514860.0,"cyclic nucleotide-binding domain containing protein, putative"
1689,Tb927.11.15740,159570.0,141110.0,189440.0,159410.0,194160.0,205510.0,215030.0,193070.0,"hypothetical protein, conserved"
1690,Tb927.11.15750,680020.0,698360.0,744370.0,667760.0,957660.0,921460.0,1010900.0,960380.0,"AMP deaminase, putative"
1691,Tb927.11.15760,922400.0,968560.0,1000400.0,930290.0,1163700.0,1296800.0,1362400.0,1358100.0,GPI transamidase subunit Tta1
1692,Tb927.11.15770,117390.0,115230.0,121190.0,125160.0,148670.0,160320.0,185190.0,146010.0,"hypothetical protein, conserved"
1693,Tb927.11.15800,122530.0,129280.0,121210.0,119840.0,159410.0,184580.0,180430.0,159640.0,Cytokinesis initiation factor 1
1694,Tb927.11.15820,33284.0,33011.0,36085.0,33120.0,31665.0,29721.0,37549.0,30061.0,"iron superoxide dismutase C, mitochondrial"
1695,Tb927.11.15830,79777.0,92458.0,92528.0,85543.0,136400.0,121240.0,137870.0,132120.0,"RNA methyltransferase, putative"
1696,Tb927.11.15860,139680.0,147100.0,135230.0,129590.0,230900.0,241340.0,271540.0,236460.0,"L-Lysine transport protein, putative"
1697,Tb927.11.15850,333190.0,321810.0,334950.0,311260.0,388890.0,388460.0,411990.0,395700.0,kinteoplast poly(A) polymerase complex 1 subunit
1698,Tb927.11.15870,782880.0,770430.0,785180.0,666230.0,968760.0,1010300.0,1006100.0,1019300.0,"hypothetical protein, conserved"
1699,Tb927.11.15900,1846100.0,1723600.0,1420000.0,1601200.0,2398700.0,2319200.0,2643000.0,2669500.0,"60S ribosomal protein L27, putative"
1700,Tb927.11.15910,5796900.0,5557400.0,6205900.0,5902400.0,6754300.0,6961400.0,7366300.0,6631900.0,iron superoxide dismutase
1701,Tb927.11.15930,95633.0,94299.0,89548.0,92907.0,113200.0,139400.0,132120.0,120440.0,"Sybindin-like family, putative"
1702,Tb927.11.15940,391400.0,428420.0,422250.0,411720.0,579310.0,603410.0,583340.0,558330.0,"hypothetical protein, conserved"
1703,Tb927.11.15950,223720.0,259240.0,270330.0,232860.0,280350.0,256850.0,328290.0,270190.0,"amino acid transporter, putative"
1704,Tb927.11.15970,323580.0,355070.0,379670.0,322370.0,450460.0,424000.0,449620.0,473850.0,"Guanine nucleotide exchange factor in Golgi transport N-terminal/Sec7 domain containing protein, putative"
1705,Tb927.11.15990,725020.0,752410.0,798110.0,725940.0,947320.0,1024300.0,1066400.0,1039600.0,Nucleoporin NUP109
1706,Tb927.11.160,202010.0,213040.0,191950.0,193240.0,214400.0,240840.0,260970.0,224530.0,"hypothetical protein, conserved"
1707,Tb927.11.16010,420880.0,428850.0,455790.0,444960.0,628100.0,589060.0,624810.0,588020.0,"hypothetical protein, conserved"
1708,Tb927.11.16020,29341.0,27512.0,32688.0,31444.0,51714.0,49757.0,54181.0,49337.0,"RNA-binding protein, putative"
1709,Tb927.11.16030,1108300.0,1188800.0,1258400.0,1141100.0,1537800.0,1596900.0,1494300.0,1380800.0,proteasome regulatory non-ATP-ase subunit 7
1710,Tb927.11.16040,58834.0,56240.0,56741.0,56637.0,73788.0,86287.0,96112.0,87044.0,"prefoldin subunit, putative"
1711,Tb927.11.16050,299760.0,317320.0,330160.0,310470.0,466940.0,479070.0,488910.0,508590.0,"CS domain/TPR repeat, putative"
1712,Tb927.11.16080,482240.0,501490.0,473610.0,462100.0,623120.0,641760.0,673690.0,676190.0,"Soluble NSF attachment protein, SNAP, putative"
1713,Tb927.11.16090,1266200.0,1280600.0,1328600.0,1284000.0,1688700.0,1815400.0,1885900.0,1787000.0,"Outer dynein arm docking complex protein 2, putative"
1714,Tb927.11.1610,15524.0,15754.0,19123.0,19292.0,20363.0,23898.0,32523.0,24385.0,"Exocyst complex component Sec6, putative"
1715,Tb927.11.16100,228180.0,276590.0,281120.0,235670.0,367070.0,398990.0,390950.0,411860.0,"ubiquitin carboxyl-terminal hydrolase, putative"
